match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder 
33,1,Rising Pune Supergiant,Royal Challengers Bangalore,20,1,MS Dhoni,MK Tiwary,S Aravind,0,0,0,1,0,0,0,1,1,,,
33,1,Rising Pune Supergiant,Royal Challengers Bangalore,20,2,MK Tiwary,MS Dhoni,S Aravind,0,0,0,0,0,0,1,0,1,,,
33,1,Rising Pune Supergiant,Royal Challengers Bangalore,20,3,MS Dhoni,MK Tiwary,S Aravind,0,0,0,0,0,0,1,0,1,,,
33,1,Rising Pune Supergiant,Royal Challengers Bangalore,20,4,MK Tiwary,MS Dhoni,S Aravind,0,0,0,0,0,0,4,0,4,,,
33,1,Rising Pune Supergiant,Royal Challengers Bangalore,20,5,MK Tiwary,MS Dhoni,S Aravind,0,0,0,0,0,0,1,0,1,,,
33,1,Rising Pune Supergiant,Royal Challengers Bangalore,20,6,MS Dhoni,MK Tiwary,S Aravind,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,1,1,TM Head,V Kohli,DL Chahar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,1,2,V Kohli,TM Head,DL Chahar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,1,3,TM Head,V Kohli,DL Chahar,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,1,4,TM Head,V Kohli,DL Chahar,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,1,5,TM Head,V Kohli,DL Chahar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,1,6,V Kohli,TM Head,DL Chahar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,2,1,V Kohli,TM Head,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,2,2,V Kohli,TM Head,JD Unadkat,0,0,0,0,0,0,4,0,4,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,2,3,V Kohli,TM Head,JD Unadkat,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,2,4,V Kohli,TM Head,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,2,5,V Kohli,TM Head,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,2,6,TM Head,V Kohli,JD Unadkat,0,0,0,0,0,0,0,0,0,TM Head,bowled,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,3,1,V Kohli,AB de Villiers,DL Chahar,0,0,0,0,0,0,4,0,4,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,3,2,V Kohli,AB de Villiers,DL Chahar,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,3,3,V Kohli,AB de Villiers,DL Chahar,0,0,0,0,0,0,4,0,4,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,3,4,V Kohli,AB de Villiers,DL Chahar,0,0,0,0,0,0,4,0,4,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,3,5,V Kohli,AB de Villiers,DL Chahar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,3,6,AB de Villiers,V Kohli,DL Chahar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,4,1,AB de Villiers,V Kohli,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,4,2,AB de Villiers,V Kohli,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,4,3,AB de Villiers,V Kohli,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,4,4,V Kohli,AB de Villiers,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,4,5,AB de Villiers,V Kohli,JD Unadkat,0,0,0,1,0,0,0,1,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,4,6,V Kohli,AB de Villiers,JD Unadkat,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,5,1,AB de Villiers,V Kohli,LH Ferguson,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,5,2,V Kohli,AB de Villiers,LH Ferguson,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,5,3,AB de Villiers,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,5,4,AB de Villiers,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,AB de Villiers,caught,MK Tiwary
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,5,5,KM Jadhav,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,5,6,KM Jadhav,V Kohli,LH Ferguson,0,1,0,0,0,0,0,1,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,5,7,KM Jadhav,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,6,1,V Kohli,KM Jadhav,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,6,2,V Kohli,KM Jadhav,DT Christian,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,6,3,KM Jadhav,V Kohli,DT Christian,0,0,0,0,0,0,4,0,4,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,6,4,KM Jadhav,V Kohli,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,6,5,KM Jadhav,V Kohli,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,6,6,KM Jadhav,V Kohli,DT Christian,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,7,1,KM Jadhav,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,7,2,KM Jadhav,V Kohli,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,7,3,V Kohli,KM Jadhav,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,7,4,V Kohli,KM Jadhav,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,7,5,KM Jadhav,V Kohli,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,7,6,V Kohli,KM Jadhav,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,8,1,V Kohli,KM Jadhav,LH Ferguson,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,8,2,KM Jadhav,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,8,3,KM Jadhav,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,8,4,KM Jadhav,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,KM Jadhav,run out,LH Ferguson
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,8,5,Sachin Baby,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,8,6,Sachin Baby,V Kohli,LH Ferguson,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,9,1,Sachin Baby,V Kohli,Washington Sundar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,9,2,V Kohli,Sachin Baby,Washington Sundar,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,9,3,V Kohli,Sachin Baby,Washington Sundar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,9,4,Sachin Baby,V Kohli,Washington Sundar,0,0,0,0,0,0,0,0,0,Sachin Baby,caught,SPD Smith
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,9,5,STR Binny,V Kohli,Washington Sundar,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,9,6,STR Binny,V Kohli,Washington Sundar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,10,1,STR Binny,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,10,2,STR Binny,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,10,3,STR Binny,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,10,4,STR Binny,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,10,5,STR Binny,V Kohli,LH Ferguson,0,0,0,0,0,0,0,0,0,STR Binny,caught,Washington Sundar
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,10,6,P Negi,V Kohli,LH Ferguson,0,0,0,1,0,0,0,1,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,11,1,P Negi,V Kohli,Washington Sundar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,11,2,V Kohli,P Negi,Washington Sundar,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,11,3,V Kohli,P Negi,Washington Sundar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,11,4,P Negi,V Kohli,Washington Sundar,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,11,5,P Negi,V Kohli,Washington Sundar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,11,6,V Kohli,P Negi,Washington Sundar,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,12,1,V Kohli,P Negi,DT Christian,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,12,2,V Kohli,P Negi,DT Christian,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,12,3,P Negi,V Kohli,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,12,4,P Negi,V Kohli,DT Christian,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,12,5,V Kohli,P Negi,DT Christian,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,12,6,V Kohli,P Negi,DT Christian,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,13,1,V Kohli,P Negi,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,13,2,V Kohli,P Negi,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,13,3,V Kohli,P Negi,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,13,4,P Negi,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,P Negi,caught,DT Christian
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,13,5,AF Milne,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,13,6,AF Milne,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,14,1,V Kohli,AF Milne,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,14,2,AF Milne,V Kohli,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,14,3,V Kohli,AF Milne,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,14,4,V Kohli,AF Milne,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,14,5,AF Milne,V Kohli,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,14,6,V Kohli,AF Milne,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,15,1,V Kohli,AF Milne,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,15,2,AF Milne,V Kohli,Imran Tahir,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,15,3,AF Milne,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,15,4,AF Milne,V Kohli,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,15,5,V Kohli,AF Milne,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,15,6,AF Milne,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,AF Milne,caught,SPD Smith
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,16,1,V Kohli,S Badree,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,16,2,S Badree,V Kohli,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,16,3,S Badree,V Kohli,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,16,4,S Badree,V Kohli,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,16,5,S Badree,V Kohli,JD Unadkat,0,1,0,0,0,0,0,1,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,16,6,S Badree,V Kohli,JD Unadkat,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,16,7,S Badree,V Kohli,JD Unadkat,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,17,1,S Badree,V Kohli,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,17,2,V Kohli,S Badree,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,17,3,V Kohli,S Badree,Imran Tahir,0,0,0,0,0,0,6,0,6,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,17,4,V Kohli,S Badree,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,17,5,S Badree,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,S Badree,bowled,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,17,6,S Aravind,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,18,1,V Kohli,S Aravind,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,18,2,V Kohli,S Aravind,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,18,3,V Kohli,S Aravind,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,18,4,V Kohli,S Aravind,DT Christian,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,18,5,V Kohli,S Aravind,DT Christian,0,0,0,0,0,0,0,0,0,V Kohli,caught,MA Agarwal (sub)
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,18,6,S Aravind,YS Chahal,DT Christian,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,19,1,YS Chahal,S Aravind,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,19,2,YS Chahal,S Aravind,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,19,3,YS Chahal,S Aravind,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,19,4,YS Chahal,S Aravind,LH Ferguson,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,19,5,YS Chahal,S Aravind,LH Ferguson,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,19,6,S Aravind,YS Chahal,LH Ferguson,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,20,1,S Aravind,YS Chahal,DT Christian,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,20,2,YS Chahal,S Aravind,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,20,3,YS Chahal,S Aravind,DT Christian,0,0,0,0,0,0,2,0,2,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,20,4,YS Chahal,S Aravind,DT Christian,0,0,0,0,0,0,0,0,0,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,20,5,YS Chahal,S Aravind,DT Christian,0,0,0,0,0,0,1,0,1,,,
33,2,Royal Challengers Bangalore,Rising Pune Supergiant,20,6,S Aravind,YS Chahal,DT Christian,0,0,0,0,0,0,4,0,4,,,
34,1,Gujarat Lions,Mumbai Indians,1,1,Ishan Kishan,BB McCullum,MJ McClenaghan,0,1,0,0,0,0,0,1,1,,,
34,1,Gujarat Lions,Mumbai Indians,1,2,Ishan Kishan,BB McCullum,MJ McClenaghan,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,1,3,Ishan Kishan,BB McCullum,MJ McClenaghan,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,1,4,Ishan Kishan,BB McCullum,MJ McClenaghan,0,0,0,0,0,0,4,0,4,,,
34,1,Gujarat Lions,Mumbai Indians,1,5,Ishan Kishan,BB McCullum,MJ McClenaghan,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,1,6,Ishan Kishan,BB McCullum,MJ McClenaghan,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,1,7,BB McCullum,Ishan Kishan,MJ McClenaghan,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,2,1,BB McCullum,Ishan Kishan,SL Malinga,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,2,2,Ishan Kishan,BB McCullum,SL Malinga,0,1,0,0,0,0,0,1,1,,,
34,1,Gujarat Lions,Mumbai Indians,2,3,Ishan Kishan,BB McCullum,SL Malinga,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,2,4,Ishan Kishan,BB McCullum,SL Malinga,0,0,0,0,0,0,6,0,6,,,
34,1,Gujarat Lions,Mumbai Indians,2,5,Ishan Kishan,BB McCullum,SL Malinga,0,1,0,0,0,0,0,1,1,,,
34,1,Gujarat Lions,Mumbai Indians,2,6,Ishan Kishan,BB McCullum,SL Malinga,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,2,7,BB McCullum,Ishan Kishan,SL Malinga,0,0,0,0,0,0,4,0,4,,,
34,1,Gujarat Lions,Mumbai Indians,2,8,BB McCullum,Ishan Kishan,SL Malinga,0,0,0,0,0,0,0,0,0,BB McCullum,bowled,
34,1,Gujarat Lions,Mumbai Indians,3,1,Ishan Kishan,SK Raina,MJ McClenaghan,0,0,0,0,0,0,6,0,6,,,
34,1,Gujarat Lions,Mumbai Indians,3,2,Ishan Kishan,SK Raina,MJ McClenaghan,0,0,0,0,0,0,4,0,4,,,
34,1,Gujarat Lions,Mumbai Indians,3,3,Ishan Kishan,SK Raina,MJ McClenaghan,0,0,0,0,0,0,4,0,4,,,
34,1,Gujarat Lions,Mumbai Indians,3,4,Ishan Kishan,SK Raina,MJ McClenaghan,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,3,5,Ishan Kishan,SK Raina,MJ McClenaghan,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,3,6,Ishan Kishan,SK Raina,MJ McClenaghan,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,4,1,Ishan Kishan,SK Raina,Harbhajan Singh,0,0,0,0,0,0,4,0,4,,,
34,1,Gujarat Lions,Mumbai Indians,4,2,Ishan Kishan,SK Raina,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,4,3,Ishan Kishan,SK Raina,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,4,4,SK Raina,Ishan Kishan,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,4,5,Ishan Kishan,SK Raina,Harbhajan Singh,0,0,0,0,0,0,4,0,4,,,
34,1,Gujarat Lions,Mumbai Indians,4,6,Ishan Kishan,SK Raina,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,5,1,SK Raina,Ishan Kishan,JJ Bumrah,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,5,2,SK Raina,Ishan Kishan,JJ Bumrah,0,0,0,0,0,0,0,0,0,SK Raina,caught,KA Pollard
34,1,Gujarat Lions,Mumbai Indians,5,3,Ishan Kishan,AJ Finch,JJ Bumrah,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,5,4,Ishan Kishan,AJ Finch,JJ Bumrah,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,5,5,Ishan Kishan,AJ Finch,JJ Bumrah,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,5,6,AJ Finch,Ishan Kishan,JJ Bumrah,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,6,1,Ishan Kishan,AJ Finch,SL Malinga,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,6,2,Ishan Kishan,AJ Finch,SL Malinga,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,6,3,Ishan Kishan,AJ Finch,SL Malinga,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,6,4,AJ Finch,Ishan Kishan,SL Malinga,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,6,5,AJ Finch,Ishan Kishan,SL Malinga,0,0,0,0,0,0,0,0,0,AJ Finch,bowled,
34,1,Gujarat Lions,Mumbai Indians,6,6,KD Karthik,Ishan Kishan,SL Malinga,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,7,1,Ishan Kishan,KD Karthik,KH Pandya,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,7,2,Ishan Kishan,KD Karthik,KH Pandya,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,7,3,KD Karthik,Ishan Kishan,KH Pandya,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,7,4,KD Karthik,Ishan Kishan,KH Pandya,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,7,5,KD Karthik,Ishan Kishan,KH Pandya,0,0,0,1,0,0,0,1,1,,,
34,1,Gujarat Lions,Mumbai Indians,7,6,Ishan Kishan,KD Karthik,KH Pandya,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,8,1,Ishan Kishan,KD Karthik,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,8,2,Ishan Kishan,KD Karthik,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,8,3,KD Karthik,Ishan Kishan,Harbhajan Singh,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,8,4,KD Karthik,Ishan Kishan,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,8,5,Ishan Kishan,KD Karthik,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,8,6,KD Karthik,Ishan Kishan,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
34,1,Gujarat Lions,Mumbai Indians,9,1,KD Karthik,Ishan Kishan,KH Pandya,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,9,2,KD Karthik,Ishan Kishan,KH Pandya,0,1,0,0,0,0,0,1,1,KD Karthik,stumped,PA Patel
34,1,Gujarat Lions,Mumbai Indians,9,3,RA Jadeja,Ishan Kishan,KH Pandya,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,9,4,RA Jadeja,Ishan Kishan,KH Pandya,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,9,5,RA Jadeja,Ishan Kishan,KH Pandya,0,0,0,0,0,0,6,0,6,,,
34,1,Gujarat Lions,Mumbai Indians,9,6,RA Jadeja,Ishan Kishan,KH Pandya,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,9,7,RA Jadeja,Ishan Kishan,KH Pandya,0,0,0,0,0,0,0,0,0,,,
34,1,Gujarat Lions,Mumbai Indians,10,1,Ishan Kishan,RA Jadeja,Harbhajan Singh,0,0,0,0,0,0,1,0,1,,,
